Date,Open,High,Low,Close,Adj Close,Volume
2007-10-19,156.350006,156.389999,155.789993,156.259995,146.259323,3100
2007-10-22,154.300003,154.500000,153.830002,154.089996,144.228241,17200
2007-10-23,155.220001,155.509995,155.220001,155.509995,145.557388,800
2007-10-24,155.070007,155.070007,154.619995,154.720001,144.817871,1800
2007-10-25,155.809998,155.990005,155.660004,155.960007,145.978653,1800
2007-10-26,156.929993,157.199997,156.800003,156.940002,146.895859,4100
2007-10-29,157.100006,157.460007,156.789993,157.000000,146.952057,7700
2007-10-30,157.440002,162.570007,157.289993,157.289993,147.223450,33000
2007-10-31,157.039993,157.779999,156.919998,157.779999,147.682144,3000
2007-11-01,156.500000,156.500000,155.589996,156.089996,146.477203,2700
2007-11-02,156.529999,156.779999,156.250000,156.779999,147.124680,1700
2007-11-05,156.580002,156.580002,155.899994,155.899994,146.298859,5300
2007-11-06,157.460007,157.740005,157.380005,157.479996,147.781570,18800
2007-11-07,158.910004,159.050003,158.179993,158.339996,148.588577,5600
2007-11-08,158.559998,159.190002,158.500000,158.669998,148.898285,5800
2007-11-09,158.410004,158.419998,157.889999,158.419998,148.663681,2800
2007-11-12,156.440002,158.500000,156.300003,156.949997,147.284180,14700
2007-11-13,157.119995,157.910004,157.119995,157.449997,147.753433,5100
2007-11-14,159.330002,159.979996,159.199997,159.199997,149.395630,8300
2007-11-15,158.389999,158.779999,158.020004,158.020004,148.288269,14200
2007-11-16,158.789993,158.789993,158.000000,158.669998,148.898285,3100
2007-11-19,158.889999,158.919998,158.199997,158.559998,148.795090,21100
2007-11-20,159.869995,159.899994,159.429993,159.839996,149.996155,6600
2007-11-21,161.039993,161.039993,159.149994,160.089996,150.230850,7300
2007-11-23,158.899994,167.850006,158.899994,167.850006,157.512955,6800
2007-11-26,160.630005,161.009995,151.199997,160.990005,151.075409,17800
2007-11-27,160.399994,160.399994,159.300003,159.679993,149.846054,18000
2007-11-28,158.800003,159.080002,158.320007,159.020004,149.226791,2800
2007-11-29,157.899994,158.139999,157.429993,157.429993,147.734619,35500
2007-11-30,157.740005,158.149994,157.039993,157.059998,147.387466,32200
2007-12-03,156.360001,156.369995,156.029999,156.100006,146.878403,25900
2007-12-04,156.660004,157.729996,156.660004,157.669998,148.355667,65400
2007-12-05,156.309998,156.460007,155.559998,155.630005,146.436203,54600
2007-12-06,155.919998,156.179993,155.690002,156.050003,146.831345,7700
2007-12-07,155.960007,156.350006,155.960007,156.229996,147.000732,17100
2007-12-10,156.509995,156.710007,156.059998,156.210007,146.981888,24000
2007-12-11,156.270004,156.360001,155.279999,155.279999,146.106781,21600
2007-12-12,156.059998,156.350006,155.990005,156.149994,146.925461,4700
2007-12-13,155.869995,155.869995,154.600006,155.479996,146.295013,5700
2007-12-14,153.779999,154.020004,153.350006,153.520004,144.450821,60400
2007-12-17,152.470001,152.539993,152.339996,152.509995,143.500458,5800
2007-12-18,153.059998,153.149994,152.770004,152.770004,143.745163,1500
2007-12-19,152.529999,152.529999,151.440002,152.149994,143.161713,19200
2007-12-20,152.059998,152.059998,151.839996,151.839996,142.870102,1100
2007-12-21,152.339996,152.339996,151.759995,151.990005,143.011230,1700
2007-12-24,152.229996,152.229996,152.229996,152.229996,143.236969,100
2007-12-26,153.899994,153.899994,153.570007,153.779999,144.695389,400
2007-12-27,154.669998,155.020004,154.300003,155.000000,145.843399,1300
2007-12-28,155.949997,156.360001,155.800003,156.360001,147.122986,7100
2007-12-31,156.600006,156.600006,155.039993,155.039993,145.880997,1800
2008-01-02,155.580002,156.460007,154.490005,156.460007,147.626572,12700
2008-01-03,156.750000,157.699997,156.750000,157.679993,148.777679,1400
2008-01-04,157.679993,157.809998,157.309998,157.750000,148.843765,4100
2008-01-07,157.350006,157.350006,156.490005,156.490005,147.654922,3800
2008-01-08,156.789993,156.899994,156.789993,156.899994,148.041718,600
2008-01-09,155.979996,156.350006,155.639999,155.779999,146.985016,1900
2008-01-10,157.300003,158.220001,157.300003,158.059998,149.136200,8200
2008-01-11,157.800003,157.809998,157.660004,157.789993,148.881454,2900
2008-01-14,158.869995,158.949997,158.460007,158.949997,149.976013,36800
2008-01-15,159.100006,159.100006,157.899994,157.919998,149.004135,5900
2008-01-16,157.559998,157.610001,155.190002,156.169998,147.352921,4800
2008-01-17,156.479996,156.479996,155.789993,155.789993,146.994385,2900
2008-01-18,155.830002,155.830002,155.289993,155.470001,146.692444,3900
2008-01-22,153.179993,154.619995,153.179993,154.559998,145.833832,4000
2008-01-23,153.460007,154.440002,153.139999,154.440002,145.720627,3000
2008-01-24,155.550003,156.380005,155.520004,156.320007,147.494492,11700
2008-01-25,156.270004,156.270004,155.000000,155.000000,146.249023,2000
2008-01-28,156.210007,156.880005,156.160004,156.850006,147.994507,1400
2008-01-29,156.580002,156.979996,156.380005,156.979996,148.117218,1400
2008-01-30,157.460007,158.839996,157.410004,158.600006,149.645752,6700
